zip,city,state,country,timezone,latitude,longitude
38801,Tupelo,MS,"United States",America/Chicago,34.23615,-88.75665
38802,Tupelo,MS,"United States",America/Chicago,34.234527,-88.767127
38803,Tupelo,MS,"United States",America/Chicago,34.187638,-88.77852
38804,Tupelo,MS,"United States",America/Chicago,34.272374,-88.6822
38820,Algoma,MS,"United States",America/Chicago,34.171543,-89.032791
38821,Amory,MS,"United States",America/Chicago,33.988235,-88.46783
38824,Baldwyn,MS,"United States",America/Chicago,34.511249,-88.63051
38825,Becker,MS,"United States",America/Chicago,33.869763,-88.462173
38826,Belden,MS,"United States",America/Chicago,34.306239,-88.81668
38827,Belmont,MS,"United States",America/Chicago,34.513163,-88.2092
38828,"Blue Springs",MS,"United States",America/Chicago,34.413143,-88.87292
38829,Booneville,MS,"United States",America/Chicago,34.653448,-88.53751
38833,Burnsville,MS,"United States",America/Chicago,34.835384,-88.32784
38834,Corinth,MS,"United States",America/Chicago,34.928325,-88.52856
38835,Corinth,MS,"United States",America/Chicago,34.920451,-88.521772
38838,Dennis,MS,"United States",America/Chicago,34.552421,-88.25935
38839,Derma,MS,"United States",America/Chicago,33.856165,-89.303214
38841,Ecru,MS,"United States",America/Chicago,34.344618,-89.02908
38843,Fulton,MS,"United States",America/Chicago,34.265985,-88.38409
38844,Gattman,MS,"United States",America/Chicago,33.885239,-88.24591
38846,Glen,MS,"United States",America/Chicago,34.851034,-88.39868
38847,Golden,MS,"United States",America/Chicago,34.428899,-88.22647
38848,"Greenwood Springs",MS,"United States",America/Chicago,33.924023,-88.29002
38849,Guntown,MS,"United States",America/Chicago,34.443919,-88.67217
38850,Houlka,MS,"United States",America/Chicago,34.04281,-89.02557
38851,Houston,MS,"United States",America/Chicago,33.904246,-88.9671
38852,Iuka,MS,"United States",America/Chicago,34.803864,-88.10205
38854,Mccondy,MS,"United States",America/Chicago,33.906827,-88.955351
38855,Mantachie,MS,"United States",America/Chicago,34.325456,-88.49376
38856,Marietta,MS,"United States",America/Chicago,34.481995,-88.45205
38857,Mooreville,MS,"United States",America/Chicago,34.280996,-88.57745
38858,Nettleton,MS,"United States",America/Chicago,34.082553,-88.58797
38859,"New Site",MS,"United States",America/Chicago,34.530559,-88.36794
38860,Okolona,MS,"United States",America/Chicago,33.976464,-88.76008
38862,Plantersville,MS,"United States",America/Chicago,34.179513,-88.63454
38863,Pontotoc,MS,"United States",America/Chicago,34.236312,-89.00425
38864,Randolph,MS,"United States",America/Chicago,34.134456,-89.20879
38865,Rienzi,MS,"United States",America/Chicago,34.774486,-88.57746
38866,Saltillo,MS,"United States",America/Chicago,34.360547,-88.68079
38868,Shannon,MS,"United States",America/Chicago,34.122101,-88.72967
38869,Sherman,MS,"United States",America/Chicago,34.359456,-88.83873
38870,Smithville,MS,"United States",America/Chicago,34.065563,-88.36577
38871,Thaxton,MS,"United States",America/Chicago,34.324644,-89.20057
38873,Tishomingo,MS,"United States",America/Chicago,34.652269,-88.23581
38874,Toccopola,MS,"United States",America/Chicago,34.248527,-89.2448
38875,Trebloc,MS,"United States",America/Chicago,33.906827,-88.955351
38876,Tremont,MS,"United States",America/Chicago,34.22634,-88.23179
38877,"Van Vleet",MS,"United States",America/Chicago,33.987089,-88.898807
38878,Vardaman,MS,"United States",America/Chicago,33.879148,-89.18351
38879,Verona,MS,"United States",America/Chicago,34.188301,-88.72093
38880,Wheeler,MS,"United States",America/Chicago,34.57971,-88.60817
38901,Grenada,MS,"United States",America/Chicago,33.77132,-89.80301
38902,Grenada,MS,"United States",America/Chicago,33.824113,-89.794687
38912,Avalon,MS,"United States",America/Chicago,33.65497,-90.053958
38913,Banner,MS,"United States",America/Chicago,34.115816,-89.39765
38914,"Big Creek",MS,"United States",America/Chicago,33.859554,-89.43745
38915,Bruce,MS,"United States",America/Chicago,34.005229,-89.36375
38916,"Calhoun City",MS,"United States",America/Chicago,33.839389,-89.32561
38917,Carrollton,MS,"United States",America/Chicago,33.534708,-89.9363
38920,Cascilla,MS,"United States",America/Chicago,33.875369,-90.10215
38921,Charleston,MS,"United States",America/Chicago,33.974998,-90.12046
38922,Coffeeville,MS,"United States",America/Chicago,33.936248,-89.64228
38923,Coila,MS,"United States",America/Chicago,33.368238,-89.99776
38924,Cruger,MS,"United States",America/Chicago,33.309896,-90.21172
38925,"Duck Hill",MS,"United States",America/Chicago,33.645396,-89.65893
38926,Elliott,MS,"United States",America/Chicago,33.689476,-89.758302
38927,Enid,MS,"United States",America/Chicago,34.135098,-90.01821
38928,Glendora,MS,"United States",America/Chicago,33.857538,-90.30001
38929,"Gore Springs",MS,"United States",America/Chicago,33.748508,-89.54482
38930,Greenwood,MS,"United States",America/Chicago,33.528734,-90.17663
38935,Greenwood,MS,"United States",America/Chicago,33.523355,-90.27757
38940,Holcomb,MS,"United States",America/Chicago,33.742886,-89.99349
38941,"Itta Bena",MS,"United States",America/Chicago,33.492412,-90.3243
38943,Mccarley,MS,"United States",America/Chicago,33.523907,-89.84901
38944,"Minter City",MS,"United States",America/Chicago,33.763479,-90.32393
38945,Money,MS,"United States",America/Chicago,33.650681,-90.196909
38946,"Morgan City",MS,"United States",America/Chicago,33.359299,-90.3527
38947,"North Carrollton",MS,"United States",America/Chicago,33.517885,-89.92185
38948,Oakland,MS,"United States",America/Chicago,34.082634,-89.89819
38949,Paris,MS,"United States",America/Chicago,34.171462,-89.44452
38950,Philipp,MS,"United States",America/Chicago,33.753716,-90.18159
38951,Pittsboro,MS,"United States",America/Chicago,33.968398,-89.30308
38952,Schlater,MS,"United States",America/Chicago,33.63788,-90.33746
38953,Scobey,MS,"United States",America/Chicago,33.910734,-89.93012
38954,Sidon,MS,"United States",America/Chicago,33.417028,-90.21318
38955,"Slate Spring",MS,"United States",America/Chicago,33.743871,-89.375281
38957,Sumner,MS,"United States",America/Chicago,33.972212,-90.35668
38958,"Swan Lake",MS,"United States",America/Chicago,33.929206,-90.188462
38959,Swiftown,MS,"United States",America/Chicago,33.304241,-90.42665
38960,"Tie Plant",MS,"United States",America/Chicago,33.787157,-89.821941
38961,Tillatoba,MS,"United States",America/Chicago,33.973722,-89.88636
38962,Tippo,MS,"United States",America/Chicago,33.90263,-90.16305
38963,Tutwiler,MS,"United States",America/Chicago,34.015686,-90.39034
38964,Vance,MS,"United States",America/Chicago,34.087461,-90.39276
38965,"Water Valley",MS,"United States",America/Chicago,34.148775,-89.62882
38966,Webb,MS,"United States",America/Chicago,33.934418,-90.34434
38967,Winona,MS,"United States",America/Chicago,33.481491,-89.73155
39038,Belzoni,MS,"United States",America/Chicago,33.165359,-90.50127
39039,Benton,MS,"United States",America/Chicago,32.832943,-90.21951
39040,Bentonia,MS,"United States",America/Chicago,32.639989,-90.40856
39041,Bolton,MS,"United States",America/Chicago,32.39336,-90.47024
39042,Brandon,MS,"United States",America/Chicago,32.237742,-89.93514
39043,Brandon,MS,"United States",America/Chicago,32.269041,-89.987491
39044,Braxton,MS,"United States",America/Chicago,32.01965,-89.9742
39045,Camden,MS,"United States",America/Chicago,32.791408,-89.82958
39046,Canton,MS,"United States",America/Chicago,32.618475,-90.01041
39047,Brandon,MS,"United States",America/Chicago,32.39705,-89.98466
39051,Carthage,MS,"United States",America/Chicago,32.785139,-89.50644
39054,Cary,MS,"United States",America/Chicago,32.804592,-90.92611
39056,Clinton,MS,"United States",America/Chicago,32.347295,-90.33224
39057,Conehatta,MS,"United States",America/Chicago,32.486525,-89.28431
39058,Clinton,MS,"United States",America/Chicago,32.311287,-90.397157
39059,"Crystal Springs",MS,"United States",America/Chicago,31.985052,-90.3633
39060,Clinton,MS,"United States",America/Chicago,32.350688,-90.26954
39061,"Delta City",MS,"United States",America/Chicago,33.075557,-90.84298
39062,"D'lo",MS,"United States",America/Chicago,31.985048,-89.89986
39063,Durant,MS,"United States",America/Chicago,33.102777,-89.87579
39066,Edwards,MS,"United States",America/Chicago,32.295098,-90.60286
39067,Ethel,MS,"United States",America/Chicago,33.127907,-89.46704
39069,Fayette,MS,"United States",America/Chicago,31.707145,-91.05349
39071,Flora,MS,"United States",America/Chicago,32.560845,-90.31338
39072,Pocahontas,MS,"United States",America/Chicago,32.311287,-90.397157
39073,Florence,MS,"United States",America/Chicago,32.125628,-90.10964
39074,Forest,MS,"United States",America/Chicago,32.379693,-89.46552
39077,Gallman,MS,"United States",America/Chicago,31.928751,-90.392603
39080,Harperville,MS,"United States",America/Chicago,32.492533,-89.494585
39081,Harriston,MS,"United States",America/Chicago,31.739958,-91.050948
39082,Harrisville,MS,"United States",America/Chicago,31.946357,-90.13324
39083,Hazlehurst,MS,"United States",America/Chicago,31.841281,-90.42995
39086,Hermanville,MS,"United States",America/Chicago,31.983753,-90.79058
39087,Hillsboro,MS,"United States",America/Chicago,32.470606,-89.517069
39088,"Holly Bluff",MS,"United States",America/Chicago,32.753234,-90.73846
39090,Kosciusko,MS,"United States",America/Chicago,33.038079,-89.56318
39092,Lake,MS,"United States",America/Chicago,32.330717,-89.33827
39094,Lena,MS,"United States",America/Chicago,32.595179,-89.6311
39095,Lexington,MS,"United States",America/Chicago,33.114291,-90.08221
39096,Lorman,MS,"United States",America/Chicago,31.825143,-91.07877
39097,Louise,MS,"United States",America/Chicago,32.984428,-90.58503
39098,Ludlow,MS,"United States",America/Chicago,32.56195,-89.70928
39107,Mcadams,MS,"United States",America/Chicago,33.025946,-89.68374
39108,Mccool,MS,"United States",America/Chicago,33.169445,-89.33038
39109,Madden,MS,"United States",America/Chicago,32.671826,-89.3324
39110,Madison,MS,"United States",America/Chicago,32.484979,-90.11552
39111,Magee,MS,"United States",America/Chicago,31.880229,-89.72086
39112,Sanatorium,MS,"United States",America/Chicago,31.891839,-89.77926
39113,Mayersville,MS,"United States",America/Chicago,32.905763,-91.04272
39114,Mendenhall,MS,"United States",America/Chicago,31.948527,-89.84256
39115,Midnight,MS,"United States",America/Chicago,33.078256,-90.60068
39116,Mize,MS,"United States",America/Chicago,31.881155,-89.55099
39117,Morton,MS,"United States",America/Chicago,32.313881,-89.66509
39119,"Mount Olive",MS,"United States",America/Chicago,31.757725,-89.65851
39120,Natchez,MS,"United States",America/Chicago,31.535545,-91.35434
39121,Natchez,MS,"United States",America/Chicago,31.470602,-91.404404
39122,Natchez,MS,"United States",America/Chicago,31.470602,-91.404404
39130,Madison,MS,"United States",America/Chicago,32.642448,-90.090683
39140,"New Hebron",MS,"United States",America/Chicago,31.738817,-89.97045
39144,Pattison,MS,"United States",America/Chicago,31.834496,-90.80341
39145,Pelahatchie,MS,"United States",America/Chicago,32.335063,-89.80491
39146,Pickens,MS,"United States",America/Chicago,32.877746,-89.97586
39148,"Piney Woods",MS,"United States",America/Chicago,32.057964,-89.99117
39149,Pinola,MS,"United States",America/Chicago,31.852006,-89.99076
39150,"Port Gibson",MS,"United States",America/Chicago,31.970308,-90.97911
39151,Puckett,MS,"United States",America/Chicago,32.08065,-89.776
39152,Pulaski,MS,"United States",America/Chicago,32.220895,-89.57038
39153,Raleigh,MS,"United States",America/Chicago,32.035356,-89.49748
39154,Raymond,MS,"United States",America/Chicago,32.230592,-90.45709
39156,Redwood,MS,"United States",America/Chicago,32.524981,-90.779
39157,Ridgeland,MS,"United States",America/Chicago,32.420814,-90.13134
39158,Ridgeland,MS,"United States",America/Chicago,32.642448,-90.090683
39159,"Rolling Fork",MS,"United States",America/Chicago,32.811181,-90.97713
39160,Sallis,MS,"United States",America/Chicago,33.002813,-89.75296
39161,"Sand Hill",MS,"United States",America/Chicago,32.503522,-89.87039
39162,Satartia,MS,"United States",America/Chicago,32.629834,-90.64376
39163,Sharon,MS,"United States",America/Chicago,32.642448,-90.090683
39165,Sibley,MS,"United States",America/Chicago,31.470602,-91.404404
39166,"Silver City",MS,"United States",America/Chicago,33.062845,-90.50034
39167,Star,MS,"United States",America/Chicago,32.096124,-90.061508
39168,Taylorsville,MS,"United States",America/Chicago,31.816868,-89.41533
39169,Tchula,MS,"United States",America/Chicago,33.136434,-90.27065
39170,Terry,MS,"United States",America/Chicago,32.119511,-90.32859
39171,Thomastown,MS,"United States",America/Chicago,32.753923,-89.52414
39173,Tinsley,MS,"United States",America/Chicago,32.762751,-90.36285
39174,Tougaloo,MS,"United States",America/Chicago,32.398142,-90.16072
39175,Utica,MS,"United States",America/Chicago,32.105647,-90.61749
39176,Vaiden,MS,"United States",America/Chicago,33.317882,-89.733
39177,"Valley Park",MS,"United States",America/Chicago,32.641205,-90.82835
39179,Vaughan,MS,"United States",America/Chicago,32.806703,-90.08908
39180,Vicksburg,MS,"United States",America/Chicago,32.292761,-90.87184
39181,Vicksburg,MS,"United States",America/Chicago,32.348565,-90.864199
39182,Vicksburg,MS,"United States",America/Chicago,32.348565,-90.864199
39183,Vicksburg,MS,"United States",America/Chicago,32.386653,-90.84485
39189,"Walnut Grove",MS,"United States",America/Chicago,32.601899,-89.42078
39190,Washington,MS,"United States",America/Chicago,31.470602,-91.404404
39191,Wesson,MS,"United States",America/Chicago,31.714881,-90.39667
39192,West,MS,"United States",America/Chicago,33.194928,-89.76284
39193,Whitfield,MS,"United States",America/Chicago,32.234775,-90.07263
39194,"Yazoo City",MS,"United States",America/Chicago,32.855811,-90.4497
39201,Jackson,MS,"United States",America/Chicago,32.292396,-90.18328
39202,Jackson,MS,"United States",America/Chicago,32.313595,-90.17688
39203,Jackson,MS,"United States",America/Chicago,32.308695,-90.19915
39204,Jackson,MS,"United States",America/Chicago,32.284829,-90.22778
39205,Jackson,MS,"United States",America/Chicago,32.311287,-90.397157
39206,Jackson,MS,"United States",America/Chicago,32.365794,-90.17182
39207,Jackson,MS,"United States",America/Chicago,32.311287,-90.397157
39208,Pearl,MS,"United States",America/Chicago,32.280746,-90.10708
39209,Jackson,MS,"United States",America/Chicago,32.325512,-90.25709
39210,Jackson,MS,"United States",America/Chicago,32.325012,-90.17902
39211,Jackson,MS,"United States",America/Chicago,32.370544,-90.1297
39212,Jackson,MS,"United States",America/Chicago,32.234627,-90.26331
39213,Jackson,MS,"United States",America/Chicago,32.356489,-90.2106
39215,Jackson,MS,"United States",America/Chicago,32.311287,-90.397157
39216,Jackson,MS,"United States",America/Chicago,32.334738,-90.16933
39217,Jackson,MS,"United States",America/Chicago,32.297396,-90.208088
39218,Richland,MS,"United States",America/Chicago,32.230408,-90.16213
39225,Jackson,MS,"United States",America/Chicago,32.311287,-90.397157
39232,Flowood,MS,"United States",America/Chicago,32.311287,-90.397157
